DEPT    CAL   CILD   CNSS    DT    DRHO   GR    RHOB    ILD    SP                                                                
  1025.800     8.6610   609.5000   -99999.0   186.2988   -99999.0    57.6406   -99999.0     1.6689    95.4338 
  1026.000     8.6770   629.9209   -99999.0   186.1420   -99999.0    58.5830   -99999.0     1.5750    96.0630 
  1026.200     8.6930   650.5000   -99999.0   187.4014   -99999.0    57.8633   -99999.0     1.4799    97.6445 
  1026.400     8.7090   680.3125   -99999.0   186.9287   -99999.0    53.1445   -99999.0     1.4489   102.9961 
  1026.600     8.7090   699.2266   -99999.0   186.6133   -99999.0    49.3594   -99999.0     1.4167   105.5234 
  1026.800     8.7090   708.6250   -99999.0   186.2148   -99999.0    44.1719   -99999.0     1.3540   109.2969 
  1027.000     8.6930   686.6138   -99999.0   184.0940   -99999.0    42.5200   -99999.0     1.3860   110.8660 
  1027.200     8.6770   658.2500   -99999.0   183.3079   -99999.0    42.2891   -99999.0     1.4172   111.4883 
  1027.400     8.6770   640.9375   -99999.0   183.8594   -99999.0    46.0742   -99999.0     1.5125   108.9609 
  1027.600     8.7090   623.5625   -99999.0   184.7266   -99999.0    51.5039   -99999.0     1.6382   101.4062 
  1027.800     8.7241   588.9570   -99999.0   186.5350   -99999.0    58.1172   -99999.0     1.7014    95.1016 
  1028.000     8.8030   576.3779   -99999.0   186.5350   -99999.0    59.5280   -99999.0     1.7640    85.0390 
  1028.200     8.8979   598.4375   -99999.0   186.0664   -99999.0    57.6367   -99999.0     1.6687    82.5195 
  1028.400     8.8186   636.3125   -99999.0   187.2440   -99999.0    55.5078   -99999.0     1.5747    81.2695 
  1028.600     8.7087   705.6875   -99999.0   187.2444   -99999.0    53.3850   -99999.0     1.4487    87.5664 
  1028.800     8.6458   773.3750   -99999.0   187.4023   -99999.0    52.6758   -99999.0     1.2280    91.3438 
  1029.000     8.5830   851.9690   -99999.0   187.6380   -99999.0    51.7320   -99999.0     1.2280    96.3780 
  1029.200     8.5040   882.0000   -99999.0   187.8743   -99999.0    47.4727   -99999.0     1.1970   100.7969 
  1029.400     8.4720   918.1250   -99999.0   188.1055   -99999.0    45.5859   -99999.0     1.1650   109.6094 
  1029.600     8.4570   948.1250   -99999.0   185.5781   -99999.0    42.5117   -99999.0     1.1340   110.5547 
  1029.800     8.4570   970.0742   -99999.0   177.3164   -99999.0    36.3711   -99999.0     1.1340   114.6460 
  1030.000     8.4570   968.5039   -99999.0   173.5430   -99999.0    34.2520   -99999.0     1.1340   114.6460 
  1030.200     8.4720   963.7852   -99999.0   176.6211   -99999.0    35.4375   -99999.0     1.1020   114.9609 
  1030.400     8.4880   966.9375   -99999.0   179.9297   -99999.0    38.9766   -99999.0     1.1019   113.3855 
  1030.600     8.4880   981.1094   -99999.0   184.3359   -99999.0    39.4500   -99999.0     1.0710   113.0703 
  1030.800     8.5040   984.1250   -99999.0   188.2734   -99999.0    40.1582   -99999.0     1.0710   111.8047 
  1031.000     8.5200   925.9839   -99999.0   190.7090   -99999.0    40.8660   -99999.0     1.1020   110.5510 
  1031.200     8.5350   877.0000   -99999.0   190.8655   -99999.0    41.1133   -99999.0     1.1970   107.7070 
  1031.400     8.5671   771.5625   -99999.0   190.3142   -99999.0    45.3633   -99999.0     1.3230   102.3555 
  1031.600     8.6301   727.3750   -99999.0   189.7632   -99999.0    50.0859   -99999.0     1.4170    99.5234 
  1031.800     8.6934   647.1250   -99999.0   189.2070   -99999.0    53.3870   -99999.0     1.5435    96.6875 
  1032.000     8.7560   607.8738   -99999.0   188.3460   -99999.0    54.0940   -99999.0     1.6690    91.9680 
  1032.200     8.7720   590.5469   -99999.0   187.7947   -99999.0    54.8035   -99999.0     1.7324    87.8740 
  1032.400     8.7866   589.0000   -99999.0   187.5591   -99999.0    55.0430   -99999.0     1.7952    87.8789 
  1032.600     8.7241   606.3125   -99999.0   187.7173   -99999.0    59.0586   -99999.0     1.8899    92.2852 
  1032.800     8.7561   615.7500   -99999.0   187.9534   -99999.0    60.2349   -99999.0     1.8269    94.8086 
  1033.000     8.8030   637.7949   -99999.0   188.1890   -99999.0    59.5280   -99999.0     1.7320    96.3780 
  1033.200     8.8500   677.2500   -99999.0   188.4255   -99999.0    61.8867   -99999.0     1.6377    95.1133 
  1033.400     8.8499   745.0625   -99999.0   188.8196   -99999.0    59.2852   -99999.0     1.3860    93.5442 
  1033.600     8.8027   847.3750   -99999.0   189.1345   -99999.0    55.5039   -99999.0     1.2275    94.1836 
  1033.800     8.6459   941.8125   -99999.0   189.5283   -99999.0    49.6055   -99999.0     1.0710   100.4805 
  1034.000     8.5980   996.8499   -99999.0   189.6850   -99999.0    46.5350   -99999.0     1.0710   106.1420 
  1034.200     8.5510  1020.4688   -99999.0   187.7070   -99999.0    40.1523   -99999.0     1.0389   110.5547 
  1034.400     8.5350  1019.0625   -99999.0   180.8594   -99999.0    37.0820   -99999.0     1.0079   116.2209 
  1034.600     8.5350  1080.3750   -99999.0   175.8984   -99999.0    34.2461   -99999.0     0.9758   116.8494 
  1034.800     8.5200  1121.4375   -99999.0   173.2383   -99999.0    31.4170   -99999.0     0.9128   116.5339 
  1035.000     8.5350  1200.0000   -99999.0   177.2440   -99999.0    31.4170   -99999.0     0.8190   115.9060 
  1035.200     8.5510  1267.8125   -99999.0   184.2578   -99999.0    32.8362   -99999.0     0.7869   118.4297 
  1035.400     8.5670  1345.0625   -99999.0   187.4062   -99999.0    33.5442   -99999.0     0.7240   120.0000 
  1035.600     8.6141  1433.1875   -99999.0   190.0039   -99999.0    34.2524   -99999.0     0.7240   119.9995 
  1035.800     8.6611  1494.3125   -99999.0   191.7332   -99999.0    34.4890   -99999.0     0.6931   119.6841 
  1036.000     8.7090  1420.4719   -99999.0   192.5200   -99999.0    35.1970   -99999.0     0.8500   119.0550 
  1036.200     8.8030  1226.6250   -99999.0   191.5713   -99999.0    39.9297   -99999.0     0.9451   117.7930 
  1036.400     8.7870  1128.0000   -99999.0   190.7852   -99999.0    46.0742   -99999.0     1.0713   116.2109 
  1036.600     8.7559   921.1250   -99999.0   189.9961   -99999.0    54.8047   -99999.0     1.1653   109.6016 
  1036.800     8.7090   790.4375   -99999.0   188.9760   -99999.0    55.7480   -99999.0     1.2910   104.2500 
  1037.000     8.7090   737.0078   -99999.0   188.9760   -99999.0    55.7480   -99999.0     1.3540   102.3620 
  1037.200     8.7090   708.7500   -99999.0   189.7656   -99999.0    55.9766   -99999.0     1.4487   100.1641 
  1037.400     8.7090   752.9375   -99999.0   191.2603   -99999.0    54.3203   -99999.0     1.3857   101.7383 
  1037.600     8.6930   828.5625   -99999.0   191.4163   -99999.0    50.3086   -99999.0     1.1338   103.3125 
  1037.800     8.6610   971.8750   -99999.0   190.9441   -99999.0    46.0547   -99999.0     0.9758   106.4648 
  1038.000     8.6610  1143.3069   -99999.0   190.4720   -99999.0    41.8110   -99999.0     0.9130   110.8660 
  1038.200     8.6460  1292.0000   -99999.0   189.4487   -99999.0    39.6797   -99999.0     0.7869   112.4414 
  1038.400     8.6300  1538.8125   -99999.0   189.3700   -99999.0    36.6055   -99999.0     0.6609   114.9648 
  1038.600     8.6140  1735.5000   -99999.0   189.3696   -99999.0    29.9961   -99999.0     0.6300   117.8008 
  1038.800     8.5980  1787.3125   -99999.0   189.2126   -99999.0    26.4648   -99999.0     0.6299   120.6367 
  1039.000     8.6140  1743.3069   -99999.0   188.9760   -99999.0    32.1260   -99999.0     0.5980   123.7800 
  1039.200     8.6140  1651.0000   -99999.0   188.8184   -99999.0    33.5469   -99999.0     0.6611   124.4102 
  1039.400     8.6300  1443.8750   -99999.0   188.5000   -99999.0    34.9570   -99999.0     0.7244   125.3533 
  1039.600     8.6460  1267.6250   -99999.0   185.1875   -99999.0    32.5972   -99999.0     0.7871   125.0386 
  1039.800     8.6460  1218.9375   -99999.0   179.4336   -99999.0    31.8906   -99999.0     0.8500   124.7236 
  1040.000     8.6460  1234.6460   -99999.0   169.6850   -99999.0    32.8350   -99999.0     0.8190   124.4090 
  1040.200     8.6140  1302.5000   -99999.0   170.1641   -99999.0    34.2461   -99999.0     0.7870   124.0940 
  1040.400     8.6300  1439.6250   -99999.0   174.7305   -99999.0    32.1267   -99999.0     0.7560   124.0940 
  1040.600     8.6460  1619.0625   -99999.0   177.3359   -99999.0    32.5986   -99999.0     0.7240   124.0945 
  1040.800     8.6460  1729.3750   -99999.0   186.5352   -99999.0    33.0781   -99999.0     0.6929   124.4097 
  1041.000     8.6610  1848.8188   -99999.0   187.7170   -99999.0    34.2520   -99999.0     0.6300   124.7240 
  1041.200     8.6610  1801.5000   -99999.0   187.9530   -99999.0    31.1814   -99999.0     0.6611   124.4023 
  1041.400     8.6770  1747.0000   -99999.0   187.9453   -99999.0    31.4219   -99999.0     0.6931   122.5156 
  1041.600     8.7561  1475.3750   -99999.0   186.8438   -99999.0    33.3125   -99999.0     0.7561   120.9375 
  1041.800     8.8031  1311.0000   -99999.0   185.1875   -99999.0    35.2031   -99999.0     0.8193   117.4727 
  1042.000     8.8500  1086.6138   -99999.0   178.9760   -99999.0    38.2680   -99999.0     1.0080   112.4410 
  1042.200     8.9294   957.1875   -99999.0   179.2969   -99999.0    40.8711   -99999.0     1.1973   108.0195 
  1042.400     9.0240   796.6875   -99999.0   181.5039   -99999.0    45.1250   -99999.0     1.4170   102.3516 
  1042.600     9.0079   707.0977   -99999.0   186.1484   -99999.0    47.9536   -99999.0     1.4800    95.7539 
  1042.800     8.9756   711.8750   -99999.0   188.9805   -99999.0    48.4219   -99999.0     1.4800    97.0078 
  1043.000     8.9130   733.8579   -99999.0   190.7870   -99999.0    46.5350   -99999.0     1.4490    98.2680 
  1043.200     8.8348   755.9375   -99999.0   190.3933   -99999.0    46.0630   -99999.0     1.4167    99.5280 
  1043.400     8.7869   774.8125   -99999.0   190.0000   -99999.0    46.0664   -99999.0     1.2910    99.5283 
  1043.600     8.7400   790.5391   -99999.0   189.8477   -99999.0    47.7227   -99999.0     1.2910    99.8516 
  1043.800     8.6770   781.0000   -99999.0   191.4219   -99999.0    50.7852   -99999.0     1.3230   105.5156 
  1044.000     8.6610   759.0549   -99999.0   192.7560   -99999.0    49.1340   -99999.0     1.3540   107.0870 
  1044.200     8.6460   727.5000   -99999.0   192.9915   -99999.0    43.4648   -99999.0     1.4170   108.9688 
  1044.400     8.6460   697.5625   -99999.0   192.5938   -99999.0    44.8906   -99999.0     1.4171   105.8125 
  1044.600     8.6304   674.0195   -99999.0   190.3867   -99999.0    49.6133   -99999.0     1.4491    96.3633 
  1044.800     8.7095   675.6250   -99999.0   189.2139   -99999.0    53.6289   -99999.0     1.4799    87.2344 
  1045.000     8.8030   699.2129   -99999.0   189.9210   -99999.0    57.8740   -99999.0     1.4490    79.6850 
  1045.200     8.8816   727.6250   -99999.0   189.6841   -99999.0    59.7617   -99999.0     1.3857    82.8398 
  1045.400     8.6139   768.6250   -99999.0   189.0544   -99999.0    57.8672   -99999.0     1.2598    87.5781 
  1045.600     8.5670   847.3125   -99999.0   188.7461   -99999.0    55.0312   -99999.0     1.1968    97.6484 
  1045.800     8.5670   916.6875   -99999.0   190.4729   -99999.0    51.0195   -99999.0     1.1335   104.2578 
  1046.000     8.5670  1018.8979   -99999.0   191.1020   -99999.0    47.4800   -99999.0     1.0390   108.3460 
  1046.200     8.5830  1179.6250   -99999.0   192.4412   -99999.0    42.0352   -99999.0     1.0080   112.7695 
  1046.400     8.5830  1226.8750   -99999.0   192.5938   -99999.0    33.0664   -99999.0     0.9760   120.9453 
  1046.600     8.5830  1256.8125   -99999.0   191.4102   -99999.0    29.5352   -99999.0     0.9760   123.7812 
  1046.800     8.5830  1293.1250   -99999.0   189.3691   -99999.0    30.9414   -99999.0     0.9450   124.7266 
  1047.000     8.5980  1458.2678   -99999.0   188.6610   -99999.0    30.0000   -99999.0     0.9130   125.6690 
  1047.200     8.6140  1563.9375   -99999.0   186.6836   -99999.0    29.7695   -99999.0     0.8818   125.6690 
  1047.400     8.6300  1667.8750   -99999.0   181.3359   -99999.0    30.7148   -99999.0     0.7560   125.6697 
  1047.600     8.6300  1779.5234   -99999.0   180.0039   -99999.0    31.8906   -99999.0     0.7240   125.9846 
  1047.800     8.6460  1776.3125   -99999.0   181.6602   -99999.0    33.3062   -99999.0     0.6930   126.3000 
  1048.000     8.6610  1719.6848   -99999.0   185.4330   -99999.0    32.8350   -99999.0     0.6930   126.9290 
  1048.200     8.6770  1602.0000   -99999.0   185.8274   -99999.0    31.1797   -99999.0     0.7244   127.2437 
  1048.400     8.6770  1398.2500   -99999.0   186.1418   -99999.0    29.2852   -99999.0     0.7871   126.9280 
  1048.600     8.6770  1247.1250   -99999.0   186.0469   -99999.0    27.8711   -99999.0     0.8501   126.2983 
  1048.800     8.6610  1166.8125   -99999.0   175.5898   -99999.0    26.2212   -99999.0     0.9130   125.9832 
  1049.000     8.6610  1137.0078   -99999.0   174.8030   -99999.0    26.9290   -99999.0     0.9130   125.3540 
  1049.200     8.6460  1156.0625   -99999.0   174.6523   -99999.0    36.3828   -99999.0     0.9450   125.3547 
  1049.400     8.6460  1239.5625   -99999.0   177.5742   -99999.0    39.2188   -99999.0     0.9130   125.9849 
  1049.600     8.6460  1362.3750   -99999.0   187.7178   -99999.0    43.2305   -99999.0     0.8816   126.6140 
  1049.800     8.6460  1515.1250   -99999.0   188.1250   -99999.0    44.1721   -99999.0     0.7866   126.6211 
  1050.000     8.6610  1590.5508   -99999.0    87.8740   -99999.0    43.4650   -99999.0     0.6300   127.8740 
  1050.200     8.6610  1628.4375   -99999.0    87.8740   -99999.0    41.1016   -99999.0     0.6300   127.8740 
  1050.400     8.6770  1667.8750   -99999.0    87.8740   -99999.0    38.7344   -99999.0     0.6299   127.8745 
  1050.600     8.6770  1749.6250   -99999.0    87.9534   -99999.0    36.1428   -99999.0     0.5980   128.1895 
  1050.800     8.6930  1771.6875   -99999.0    88.0298   -99999.0    36.6211   -99999.0     0.5980   128.5044 
  1051.000     8.7090  1793.7009   -99999.0    87.3230   -99999.0    40.1570   -99999.0     0.5670   128.8190 
  1051.200     8.7240  1826.8125   -99999.0    86.5356   -99999.0    32.5938   -99999.0     0.5670   128.5034 
  1051.400     8.7400  1859.8750   -99999.0    86.8506   -99999.0    27.6380   -99999.0     0.5670   128.1885 
  1051.600     8.7400  1877.1523   -99999.0    87.2441   -99999.0    27.6377   -99999.0     0.5670   127.8735 
  1051.800     8.7400  1869.2812   -99999.0    87.3232   -99999.0    27.4102   -99999.0     0.5669   127.5590 
  1052.000     8.7400  1861.4170   -99999.0    87.4020   -99999.0    34.9610   -99999.0     0.5350   127.5590 
  1052.200     8.7560  1853.5000   -99999.0    87.4805   -99999.0    39.9141   -99999.0     0.5350   127.2440 
  1052.400     8.7400  1837.7500   -99999.0    87.6387   -99999.0    37.5586   -99999.0     0.5350   127.2434 
  1052.600     8.7090  1804.6250   -99999.0    87.9536   -99999.0    35.9023   -99999.0     0.5349   126.9290 
  1052.800     8.6930  1770.0000   -99999.0    88.3467   -99999.0    34.2578   -99999.0     0.5040   126.9290 
  1053.000     8.6610  1735.4329   -99999.0    88.7400   -99999.0    38.2680   -99999.0     0.5040   126.9290 
  1053.200     8.6611  1700.6250   -99999.0    88.1902   -99999.0    42.2891   -99999.0     0.5354   126.9294 
  1053.400     8.7090  1610.8750   -99999.0    88.8989   -99999.0    47.4810   -99999.0     0.6304   127.2383 
  1053.600     8.7090  1511.6250   -99999.0    89.6069   -99999.0    47.9541   -99999.0     0.7244   125.6641 
  1053.800     8.7090  1407.6875   -99999.0    90.2368   -99999.0    48.6680   -99999.0     0.8191   124.0859 
  1054.000     8.7240  1292.9128   -99999.0    90.8660   -99999.0    49.6060   -99999.0     0.9450   117.1650 
  1054.200     8.7561  1209.3125   -99999.0    91.5820   -99999.0    50.5586   -99999.0     0.9761   113.3789 
  1054.400     8.7870  1088.1250   -99999.0    92.7617   -99999.0    56.9336   -99999.0     1.0080   109.2852 
  1054.600     8.8193  1061.4375   -99999.0    94.0156   -99999.0    60.2422   -99999.0     1.0388   104.2500 
  1054.800     8.9292  1093.0000   -99999.0    92.3555   -99999.0    63.5422   -99999.0     0.9758   103.3164 
  1055.000     9.0390  1168.5039   -99999.0    90.6300   -99999.0    62.8350   -99999.0     0.9130   109.9210 
  1055.200     8.9126  1242.7500   -99999.0    89.6836   -99999.0    61.8125   -99999.0     0.8499   116.8516 
  1055.400     8.7870  1406.4375   -99999.0    88.6606   -99999.0    47.4688   -99999.0     0.7560   119.0625 
  1055.600     8.7720  1489.8750   -99999.0    88.3455   -99999.0    38.9648   -99999.0     0.7561   121.5781 
  1055.800     8.7560  1516.4375   -99999.0    87.9530   -99999.0    33.3125   -99999.0     0.7870   124.0947 
  1056.000     8.7400  1456.6929   -99999.0    87.9530   -99999.0    36.8500   -99999.0     0.7870   124.7240 
  1056.200     8.7400  1294.4375   -99999.0    88.0312   -99999.0    40.4023   -99999.0     0.8190   125.0396 
  1056.400     8.7400  1275.6016   -99999.0    88.1094   -99999.0    46.7812   -99999.0     0.8189   125.3547 
  1056.600     8.7400  1280.3203   -99999.0    87.7163   -99999.0    53.5000   -99999.0     0.7870   125.9844 
  1056.800     8.7400  1285.1875   -99999.0    87.3225   -99999.0    71.3320   -99999.0     0.7870   126.9336 
  1057.000     8.7400  1376.3779   -99999.0    86.9290   -99999.0    69.4490   -99999.0     0.7560   127.8740 
  1057.200     8.7400  1460.0000   -99999.0    86.2192   -99999.0    35.6602   -99999.0     0.7560   128.8203 
  1057.400     8.7240  1535.5000   -99999.0    85.5120   -99999.0    29.7578   -99999.0     0.7240   129.7632 
  1057.600     8.7239  1569.9375   -99999.0    85.5122   -99999.0    27.8789   -99999.0     0.6930   129.1331 
  1057.800     8.6768  1502.1875   -99999.0    85.5911   -99999.0    30.4766   -99999.0     0.6611   128.5032 
  1058.000     8.6140  1396.8499   -99999.0    85.6690   -99999.0    33.0710   -99999.0     0.7560   127.8740 
  1058.200     8.6140  1295.8750   -99999.0    86.2209   -99999.0    31.6484   -99999.0     0.8501   125.0312 
  1058.400     8.6140  1124.2500   -99999.0    86.8506   -99999.0    30.0000   -99999.0     0.9451   121.8828 
  1058.600     8.6140  1023.4375   -99999.0    87.1680   -99999.0    31.6602   -99999.0     1.0713   118.7344 
  1058.800     8.5980   941.5625   -99999.0    89.0625   -99999.0    33.3125   -99999.0     1.1340   115.2656 
  1059.000     8.5980   837.7949   -99999.0    90.4720   -99999.0    35.1970   -99999.0     1.1970   111.4960 
  1059.200     8.5980   828.3750   -99999.0    91.8906   -99999.0    38.9844   -99999.0     1.2600   107.7070 
  1059.400     8.6140   841.0000   -99999.0    93.3906   -99999.0    42.7617   -99999.0     1.2600   103.9297 
  1059.600     8.6934   853.5625   -99999.0    94.8867   -99999.0    46.7725   -99999.0     1.2910   100.1641 
  1059.800     8.7874   870.9375   -99999.0    96.5347   -99999.0    47.0085   -99999.0     1.2598   102.6836 
  1060.000     8.8660   888.1890   -99999.0    96.2200   -99999.0    47.4800   -99999.0     1.1970   106.4570 
  1060.200     8.9448   905.5234   -99999.0    95.8984   -99999.0    48.8828   -99999.0     1.1340   110.2422 
  1060.400     8.8499   913.3984   -99999.0    94.3242   -99999.0    39.2070   -99999.0     1.1340   114.0273 
  1060.600     8.7561   922.8125   -99999.0    90.6211   -99999.0    33.0781   -99999.0     1.1650   117.7891 
  1060.800     8.7871   910.1875   -99999.0    86.1367   -99999.0    36.3867   -99999.0     1.1651   115.5859 
  1061.000     8.8350   894.4878   -99999.0    83.1500   -99999.0    42.7560   -99999.0     1.1970   113.0710 
  1061.200     8.8350   878.7400   -99999.0    87.4883   -99999.0    42.7556   -99999.0     1.1970   110.5510 
  1061.400     8.8190   878.7422   -99999.0    91.4949   -99999.0    42.5200   -99999.0     1.1970   110.5515 
  1061.600     8.8190   880.3125   -99999.0    90.7812   -99999.0    42.5195   -99999.0     1.1970   110.8665 
  1061.800     8.8030   892.9375   -99999.0    89.9961   -99999.0    42.2820   -99999.0     1.1970   111.1819 
  1062.000     8.8190   905.5120   -99999.0    88.1100   -99999.0    41.5750   -99999.0     1.1970   111.8110 
  1062.200     8.8351   918.1250   -99999.0    92.1328   -99999.0    40.6250   -99999.0     1.1970   112.4417 
  1062.400     8.8660   941.7500   -99999.0    94.8811   -99999.0    39.6838   -99999.0     1.1970   112.7566 
  1062.600     8.8820   960.7500   -99999.0    94.4082   -99999.0    38.9727   -99999.0     1.1650   113.0718 
  1062.800     8.8977   993.7148   -99999.0    93.8572   -99999.0    38.0352   -99999.0     1.1650   113.7017 
  1063.000     8.7870  1003.1499   -99999.0    93.3070   -99999.0    39.6850   -99999.0     1.1650   114.0160 
  1063.200     8.7397  1022.0508   -99999.0    93.0706   -99999.0    41.3359   -99999.0     1.1340   114.6484 
  1063.400     8.6768  1023.6367   -99999.0    92.8350   -99999.0    40.3867   -99999.0     1.1339   115.5938 
  1063.600     8.6140  1034.6875   -99999.0    92.8350   -99999.0    38.9763   -99999.0     1.1020   116.5352 
  1063.800     8.6301  1047.2500   -99999.0    92.8352   -99999.0    39.2134   -99999.0     1.0710   117.4844 
  1064.000     8.6610  1059.8428   -99999.0    92.9130   -99999.0    39.4490   -99999.0     1.0710   118.7400 
  1064.200     8.6931  1059.8125   -99999.0    92.6765   -99999.0    40.1580   -99999.0     1.0710   119.3708 
  1064.400     8.7240  1037.7500   -99999.0    92.4407   -99999.0    40.8672   -99999.0     1.0710   120.0007 
  1064.600     8.7401  1015.6250   -99999.0    92.2046   -99999.0    41.8047   -99999.0     1.1020   120.6309 
  1064.800     8.7720   957.3750   -99999.0    91.8892   -99999.0    39.6797   -99999.0     1.1340   121.2605 
  1065.000     8.7870   903.9368   -99999.0    91.2600   -99999.0    37.5590   -99999.0     1.1650   121.5750 
  1065.200     8.8190   880.2500   -99999.0    90.6292   -99999.0    37.3225   -99999.0     1.1970   119.6797 
  1065.400     8.8350   856.6836   -99999.0    89.9141   -99999.0    37.0867   -99999.0     1.2281   117.7947 
  1065.600     8.8661   850.3828   -99999.0    88.1094   -99999.0    36.8496   -99999.0     1.2601   117.4792 
  1065.800     8.8980   844.0938   -99999.0    86.3047   -99999.0    36.6135   -99999.0     1.2910   116.8491 
  1066.000     8.8980   842.5198   -99999.0    87.2440   -99999.0    36.3780   -99999.0     1.3230   116.2200 
  1066.200     8.8820   840.9375   -99999.0    88.1914   -99999.0    36.3784   -99999.0     1.2910   116.8516 
  1066.400     8.8820   837.8047   -99999.0    89.1340   -99999.0    36.6143   -99999.0     1.2599   117.7969 
  1066.600     8.8660   844.1055   -99999.0    89.1289   -99999.0    36.8500   -99999.0     1.2280   118.7422 
  1066.800     8.8497   852.0000   -99999.0    87.3242   -99999.0    36.8503   -99999.0     1.1969   119.6875 
  1067.000     8.8030   881.8899   -99999.0    88.7400   -99999.0    37.0870   -99999.0     1.1650   120.6300 
  1067.200     8.7558   913.5000   -99999.0    97.8008   -99999.0    37.3203   -99999.0     1.1339   121.5820 
  1067.400     8.7090   946.5625   -99999.0   101.4165   -99999.0    35.9023   -99999.0     1.1018   122.8350 
  1067.600     8.7240   981.2500   -99999.0   101.1016   -99999.0    34.4868   -99999.0     1.0389   122.8354 
  1067.800     8.7240  1067.7168   -99999.0    99.5273   -99999.0    33.7791   -99999.0     1.0079   123.1506 
  1068.000     8.7400  1067.7168   -99999.0    97.8740   -99999.0    33.0710   -99999.0     0.9760   123.4650 
  1068.200     8.7400  1078.7539   -99999.0    97.3225   -99999.0    32.1250   -99999.0     1.0079   123.7808 
  1068.400     8.7560  1089.8125   -99999.0    97.0820   -99999.0    31.1875   -99999.0     0.9760   124.4099 
  1068.600     8.7560  1127.6250   -99999.0    94.8789   -99999.0    32.3633   -99999.0     0.9448   125.0398 
  1068.800     8.7560  1201.6875   -99999.0    92.5938   -99999.0    34.0117   -99999.0     0.8820   125.6699 
  1069.000     8.7720  1244.0940   -99999.0    88.3460   -99999.0    30.9450   -99999.0     0.8820   126.2990 
  1069.200     8.7720  1286.6875   -99999.0    86.1367   -99999.0    29.5234   -99999.0     0.8500   126.6147 
  1069.400     8.7870  1311.6875   -99999.0    83.9365   -99999.0    27.8789   -99999.0     0.8499   127.2449 
  1069.600     8.7719  1273.9375   -99999.0    83.7004   -99999.0    31.4219   -99999.0     0.8189   127.8748 
  1069.800     8.7400  1258.3750   -99999.0    83.3867   -99999.0    34.9609   -99999.0     0.7869   128.5044 
  1070.000     8.7090  1300.7869   -99999.0    84.0160   -99999.0    37.5590   -99999.0     0.7240   128.8190 
  1070.200     8.6930  1414.2500   -99999.0    84.7188   -99999.0    40.3984   -99999.0     0.6609   128.8190 
  1070.400     8.6610  1472.5000   -99999.0    83.7773   -99999.0    43.2344   -99999.0     0.6300   128.8190 
  1070.600     8.6300  1532.3750   -99999.0    82.7559   -99999.0    45.3438   -99999.0     0.5979   128.8196 
  1070.800     8.6300  1592.2500   -99999.0    82.6797   -99999.0    39.6758   -99999.0     0.5669   129.1289 
  1071.000     8.6300  1672.4409   -99999.0    83.7010   -99999.0    33.7800   -99999.0     0.5350   128.1890 
  1071.200     8.6300  1733.6875   -99999.0    84.8047   -99999.0    30.4766   -99999.0     0.5674   127.2422 
  1071.400     8.6300  1642.3125   -99999.0    86.3008   -99999.0    33.7852   -99999.0     0.6301   125.9805 
  1071.600     8.6140  1486.4375   -99999.0    87.7969   -99999.0    37.3320   -99999.0     0.6930   124.7188 
  1071.800     8.5980  1395.1875   -99999.0    88.9023   -99999.0    41.1094   -99999.0     0.6931   123.1445 
  1072.000     8.5830  1307.0869   -99999.0    90.0000   -99999.0    45.1180   -99999.0     0.7240   121.5750 
  1072.200     8.5830  1240.9375   -99999.0    91.1094   -99999.0    50.5469   -99999.0     0.7241   121.8909 
  1072.400     8.5830  1237.9375   -99999.0    94.7236   -99999.0    48.6562   -99999.0     0.7560   122.5208 
  1072.600     8.5830  1359.0000   -99999.0    94.4087   -99999.0    46.7656   -99999.0     0.7239   123.1504 
  1072.800     8.5830  1579.6250   -99999.0    94.0935   -99999.0    44.1680   -99999.0     0.6609   123.4658 
  1073.000     8.5830  1642.5198   -99999.0    93.7800   -99999.0    41.5750   -99999.0     0.6300   124.0940 
  1073.200     8.5670  1765.6250   -99999.0    92.9883   -99999.0    38.7383   -99999.0     0.5670   124.7251 
  1073.400     8.5510  1932.3750   -99999.0    92.1211   -99999.0    36.6094   -99999.0     0.5669   125.3547 
  1073.600     8.5350  1952.6250   -99999.0    88.1836   -99999.0    34.4922   -99999.0     0.5352   125.9840 
  1073.800     8.5350  1856.5625   -99999.0    86.4492   -99999.0    38.0234   -99999.0     0.5984   125.9836 
  1074.000     8.5350  1725.9839   -99999.0    84.6460   -99999.0    36.8500   -99999.0     0.6610   125.6690 
  1074.200     8.5350  1524.1875   -99999.0    84.4873   -99999.0    35.4258   -99999.0     0.7560   125.3533 
  1074.400     8.5350  1366.7500   -99999.0    84.2527   -99999.0    34.0156   -99999.0     0.7560   125.0383 
  1074.600     8.5350  1285.0625   -99999.0    84.8125   -99999.0    32.3672   -99999.0     0.7560   124.7234 
  1074.800     8.5350  1313.6875   -99999.0    89.0625   -99999.0    34.0151   -99999.0     0.7560   124.4099 
  1075.000     8.5350  1497.6379   -99999.0    93.5430   -99999.0    33.3070   -99999.0     0.7240   125.0390 
  1075.200     8.5510  1600.1250   -99999.0    97.4766   -99999.0    32.5980   -99999.0     0.6610   125.6699 
  1075.400     8.5510  1707.3125   -99999.0    96.2188   -99999.0    32.5984   -99999.0     0.6299   126.2998 
  1075.600     8.5670  1814.3125   -99999.0    94.9531   -99999.0    32.8354   -99999.0     0.5670   126.9285 
  1075.800     8.5830  1901.0000   -99999.0    89.7578   -99999.0    33.0664   -99999.0     0.5669   126.6135 
